COMPLAINT ID,COMPLAINT TYPE,ADDRESS,Neighborhood,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
DOECOMP15241,Air Pollution Work Order,"3020 W CULLERTON ST, CHICAGO, IL",South Lawndale,3020,,W,CULLERTON,ST,81,11/02/2010,RESIDENTIAL BLDG.                   DUST FROM WORK INSIDE THIS BLDG. ARRIVAL TO LOCATION FOUND THE PROPERTY VACANT AND SEMI BOARDED UP. THERE WAS NO VISIBLE SIGNS OF DUST OR WORKERS PRESENT DURING THIS ASSESSMENT. SINCE THERE WAS NO VISIBLE POSTED PERMIT. THIS COMPLAINT WAS DIRECTLY REFERRED OVER TO THE CITY'S BLDG. DEPT TO ENSURE COMPLIANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18514,Air Pollution Work Order,"3759 S DAMEN AVE, CHICAGO, IL",New City,3759,,S,DAMEN,AVE,85,05/18/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT WORKERS ARE GUTTING OUT BLDG CAUSING DUST ALL OVER THE AREA. NO WORKERS ON SITE AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22692,Air Pollution Work Order,"4709 N DAMEN AVE, CHICAGO, IL",Lincoln Square,4709,,N,DAMEN,AVE,32,06/25/2010,RAIL BAR GRILL                      SMOKE AND GREASE EMISSIONS 30 FEET FROM HOUSE. NO VIOLATIONS WERE FOUND AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP17973,Air Pollution Work Order,"3601 S DAMEN AVE, CHICAGO, IL",New City,3601,,S,DAMEN,AVE,77,08/19/2010,RESIDENTIAL BLDG.                   SOME TYPE OF CHEMICAL ODORS CALLER DOES NOT KNOW WHERE IT COMES FROM ONLY AT NIGHT. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31480,Air Pollution Work Order,"7400 S DAMEN AVE, CHICAGO, IL",West Englewood,7400,,S,DAMEN,AVE,32,09/02/2010,MIDWEST GALVANIZING                 CALLER STATES THAT STRONG CHEMICAL ODORS COMING FROM FACILITY. SOME WATER VAPOR WAS EMITTED TO THE ATMOSPHERE BUT NONE EXCESSIVE ODORS OR PARTICLES RELATED TO WERE RELEASED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31481,Air Pollution Work Order,"7400 S DAMEN AVE, CHICAGO, IL",West Englewood,7400,,S,DAMEN,AVE,81,09/29/2010,MIDWEST GALVANIZING                 CALLER STATES THAT VERY STRONG CHEMICAL ODORS COMING FROM FACILITY. LATE NIGHT INVESTIGATION. DETECTED NO CHEMICAL OR UNUSUAL ODOR IN IMMEDIATE AND SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP17974,Air Pollution Work Order,"3601 S DAMEN AVE, CHICAGO, IL",New City,3601,,S,DAMEN,AVE,81,10/12/2010,RESIDENTIAL BLDG.                   STRONG CHEMICAL ODORS COMING FROM ABOVE LOCATION. THIS INVESTIGATION FOUND COMPLAINT ADDRESS TO BE A MULTI UNIT RESIDENTIAL APT BLDG. NO CHEMICAL OR UNUSUAL ODOR WAS DETECTED AT IT'S PERIMETER OR IN THE IMMEDIATE SURROUNDING AREA.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP40369,Air Pollution Work Order,"750 N DEARBORN ST, CHICAGO, IL",River North/Near North Side,750,,N,DEARBORN,ST,85,05/20/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT WORKERS ARE REHAB BLDG CAUSING DUST ALL OVER THE AREA. OBSERVED NO WORK IN PROGRESS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP20530,Air Pollution Work Order,"415 N DEARBORN ST, CHICAGO, IL",River North/Near North Side,415,,N,DEARBORN,ST,77,10/29/2010,SULLIVAN'S                          SANDBLASTING WALLS DEBRIS COMING THRU THE OFFICE SPACES. NO WORKERS AVAILABLE AT THIS TIME. OBSERVED BLDG PERMIT POSTED FOR INTERIOR RENOVATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2799,Air Pollution Work Order,"1239 N DEARBORN ST, CHICAGO, IL",Old Town/Near North Side,1239,,N,DEARBORN,ST,135,12/13/2010,RESIDENTIAL BLDG.                   GRINDING MASONRY GENERATING DUST ALL OVER THE AREA.OBSERVED EVIDENCE OF PRIOR GINDING WORKED. NO EVIDENCE OF DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31764,Air Pollution Work Order,"757 W DICKENS AVE, CHICAGO, IL",Depaul,757,,W,DICKENS,AVE,120,08/02/2010,"CSR ROOFING CONTRACTORS, INC.       LARGE AMOUNT OF TAR HAS BLOWN OFF THE ROAD AND ONTO THE SIDEWALK AND THE DRIVE WAY ALSO NEXT TO THE SEWER. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECTION WITH A BUSINESS. RESPONDENT CAUSED AND ALLOWED PROHIBITED WASTES TO ENTER CITY SEWER SYSTEM.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23882,Air Pollution Work Order,"4951 W DIVERSEY AVE, CHICAGO, IL",Belmont Cragin,4951,4953,W,DIVERSEY,AVE,82,08/04/2010,ALEX DELI                           THICK SMOKE COMING FROM THE CHIMNEY AT ABOVE LOCATION. OBSERVED NO SMOKE OR ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP12777,Air Pollution Work Order,"2545 W DIVERSEY AVE, CHICAGO, IL",Logan Square,2545,,W,DIVERSEY,AVE,135,08/16/2010,COOPER VENTURE ONE LLC              FOUL ODORS FROM BEHIND THE FACTORY (SMELLS LIKE SOMETHING DIED). OBSERVED A STRONG ODORS FROM THE OUTSIDE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18704,Air Pollution Work Order,"3738 W DIVERSEY AVE, CHICAGO, IL",Logan Square,3738,,W,DIVERSEY,AVE,9,09/01/2010,RESIDENTIAL GARAGE                  SPRAYPAINTING AUTO IN GARAGE. OBSERVED NO EVIDENCE OF SPARYPAINTING OR FUMES AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP16249,Air Pollution Work Order,"330 W DIVERSEY PKWY, CHICAGO, IL",Lakeview,330,,W,DIVERSEY,PKWY,77,12/22/2010,KEROSENE TANK BURNING AT NIGHT CAUSING STRONG FUMES.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39063,Air Pollution Work Order,"4857 W DIVISION ST, CHICAGO, IL",Humboldt Park,4857,,W,DIVISION,ST,81,02/19/2010,BODY SHOP                           SPRAY PAINT ODORS. NO VISIBLE ACTIVITY FACILITY APPARENTLY CLOSED. NO SPRAY PAINT ODOR DETECTED AT THE SITE'S PERIMETER OR IN IMMEDIATE SURROUNDING AREAS. WILL REINSPECT AT AN EARLIER HOUR.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22086,Air Pollution Work Order,"4526 W DIVISION ST, CHICAGO, IL",Humboldt Park,4526,,W,DIVISION,ST,120,05/05/2010,ALLIED METAL                        VERY STRONG BURNING METAL SMELL ALL  DAY & NIGHT. OBSERVED NO EVIDENCE OF ODOR AT THE TIME OF INSPECTIO.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP24410,Air Pollution Work Order,"5028 W DIVISION ST, CHICAGO, IL",Humboldt Park,5028,,W,DIVISION,ST,81,10/05/2010,VACANT BLDG.                        WORKERS CREATING EXCESSIVE DUST. INVESTIGATION FOUND NO VISIBLE DUST EMISSIONS OR SITE ACTIVITY. A DIRECT REFERRAL WAS MADE TO CITY'S BLDG DEPT (NO VISIBLE PERMITS WERE POSTED).,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP9096,Air Pollution Work Order,"2044 N DOMINICK ST, CHICAGO, IL",Depaul,2044,,N,DOMINICK,ST,137,09/13/2010,LAKIN GENERAL                       TRUCKS FROM LOCAL MANUFACTURER ARE DROPPING DEBRIS ONTO THE STREET CAUSING FLAT TIRES. NO EXCESSIVE DEBRIS OBSERVED ON PUBLIC WAY. AREA NEAR BUSINESS CLOSED DAILY AS NEEDED. NO METAL MATERIAL OR OTHER DEBRSI OBSERVED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30804,Air Pollution Work Order,"7050 S DORCHESTER AVE, CHICAGO, IL",Woodlawn,7050,,S,DORCHESTER,AVE,122,12/10/2010,E Z TREE                            VERY BAD ODORS THAT CALLER THINKS IS COMING FROM THE WOOD CUTTING PLACE ON THE CORNER IT MAKES PEOPLE SICK. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP40386,Air Pollution Work Order,"8700 S DR MARTN LUTHR KING JR DR, CHICAGO, IL",Chatham,8700,,S,DR MARTN LUTHR KING JR,DR,77,01/19/2010,GASOLINE ODOR INSIDE OF COMPLAINANT HOME. NO EVIDENCE OF ODORS AT THE TIME OF INSPECTION. I CHECKED ALL OF THE SEWER DRAINS IN BETWEEN THE GAS STATION AND THE RESIDENCES ALSO THE ONES IN THE ALLEY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP40055,Air Pollution Work Order,"8700 S DR MARTN LUTHR KING JR DR, CHICAGO, IL",Chatham,8700,,S,DR MARTN LUTHR KING JR,DR,119,01/20/2010,H P FUEL 66                         CALLER STATES THAT VERY STRONG GAS ODORS COMING INTO COMPLAINANT HOME. SPOKE WITH MS. HAYES AND NOTICES ODORS INSIDE HOUSE WAS UNABLE TO DETERMINE WHAT ODORS WAS. CHECKED GAS STATION AT 401 E 87TH ST AND FOUND NO APPARENT SIGN OF A LEAK CALLED OUT TO TERRY SHEAHAN AND HE MET ME AT THE SITE. WE WERE UNABLE TO GET READINGS INSIDE PROPERTY OR INSIDE SEWERS. MOHAMMED WILL MONITOR STATIONA ND MR SHEAHAN WILL FOLLOW UP ON FURTHER COMPLAINTS AND GAVE MS. HAYES HIS CONTACT INFORMATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP39650,Air Pollution Work Order,"6025 S DR MARTN LUTHR KING JR DR, CHICAGO, IL",Woodlawn,6025,,S,DR MARTN LUTHR KING JR,DR,81,08/19/2010,RESIDENTIAL  BLDG.                  CONSTRUCTION DUST. ARRIVAL TO SITE WHICH IS A VACANT APT BLDG FOUND NO WORK ACTIVITY OR CONSTURCTION DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37889,Air Pollution Work Order,"4445 S DREXEL AVE, CHICAGO, IL",Kenwood,4445,,S,DREXEL,AVE,22,08/16/2010,BLINDERMAN CONSTRUCTION             CALLER SAYS ROOF IS BEING REDONE BUT STRONG FUMES ARE IN THE AIR ALSO DOING WORK BEFORE ORDINANCE HOURS AT 7 AM. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP29130,Air Pollution Work Order,"6202 W EDDY ST, CHICAGO, IL",Dunning,6202,,W,EDDY,ST,9,06/08/2010,RESIDENTIAL BLDG.                   STRONG SMELL OF PROPANE ODORS COMING FROM ABOVE LOCATION. OBSERVED NO EVIDENCE OF ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP29160,Air Pollution Work Order,"6203 W EDDY ST, CHICAGO, IL",Dunning,6203,,W,EDDY,ST,9,07/26/2010,PAINTING CARS CAUSING STRONG ODORS ALSO PROPANE TANKS. NO EVIDENCE OF ILLEGAL MVR AT THE TIME OF INSPECTION GARAGE WAS EMPTY ONLY A 1 PROPANE CYLINGER ON SITE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP5754,Air Pollution Work Order,"1600 N ELSTON AVE, CHICAGO, IL",Goose Island/Near North Side,1600,,N,ELSTON,AVE,120,02/01/2010,COMMERCIAL                          CALLER STATES THAT AROUND 7 AM VERY STRONG CHEMICALS ODOR IN THE AREA BURNING EYES & THROAT SEVERAL FACILITY IN AREA. OBSERVED A FAINT ODORS IN THE AREA WAS DIFFICULTY TO PIN POINT WHERE THE ODORS WAS COMING FROM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP20681,Air Pollution Work Order,"4172 N ELSTON AVE, CHICAGO, IL",Irving Park,4172,,N,ELSTON,AVE,82,05/26/2010,STRIPP JOINT                        VERY STRONG SMELL OF TURPENTINE COMING FROM BUSINESS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP38860,Air Pollution Work Order,"5221 N ELSTON AVE, CHICAGO, IL",Jefferson Park,5221,,N,ELSTON,AVE,9,08/22/2010,RESIDENTIAL BLDG.                   A RESIDENT AT ADDRESS LOCATION CLEANS THEIR BOAT WITH ACETONE. THE ODORS PERMEATE THE AREA AND COMPLAINANT STATES IT IS ENTERING INTO HOMES. OZBSERVED A BOAT ON A TRAILER IN REAR OF THE PREMISES APPEARED IT HAVE BEEN RECENTLY SPRAY PAINTED WITH GRAY PRIMER. NO ONE AVAILABLE AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21873,Air Pollution Work Order,"4500 N ELSTON AVE, CHICAGO, IL",Jefferson Park,4500,,N,ELSTON,AVE,9,09/14/2010,O'DONNELL'S PUB & GRILL             VERY STRONG PAINT FUMES COMING FROM FACILITY. I WALK UP AND DOWN THE BLOCK AND NOTICE 6 MVR FACILITY OBSERVED NO ODORS OR SPRAYPAINTING AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21639,Air Pollution Work Order,"4460 N ELSTON AVE, CHICAGO, IL",Jefferson Park,4460,,N,ELSTON,AVE,14,09/15/2010,AUTO PLUS                           CALLER STATES THAT VERY STRONG PAINT FUMES COMING FROM FACILITY. NO EVIDENCE OF PAINT FUMES AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28083,Air Pollution Work Order,"6135 N ELSTON AVE, CHICAGO, IL",Norwood Park,6135,,N,ELSTON,AVE,9,10/22/2010,RESIDENTIAL GARAGE                  CALLER STATES THT WORKERS ARE WELDING IN GARAGE CAUSING STRONG FUMES WITH DOOR OPEN. OVERHEAD GARAGE DOOR WAS OPEN AND I DETECTED NO FUMES OR ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22570,Air Pollution Work Order,"4580 N ELSTON AVE, CHICAGO, IL",Irving Park,4580,,N,ELSTON,AVE,81,11/02/2010,WAREHOUSE                           TRACTOR TRAILER IDLING EVERY NIGHT CAUSING STRONG FUMES. THIS INVESTIGATION FOUND NO TRACTOR TRAILER TRUCKS IDLING ENGINES AT THIS LOCATION OR IN IMMEDIATE AND SURROUNDING AREAS. I ONLY OBSERVED A DETACHED TRAILER PARKED ON THE LOT AT THIS ADDRESS. (SEE PHOTO).,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP34360,Air Pollution Work Order,"9413 S EMERALD AVE, CHICAGO, IL",Washington Heights,9413,,S,EMERALD,AVE,81,05/05/2010,RESIDENTIAL GARAGE                  SPRAY PAINTING IN GARAGE AT NIGHT. NO SPRAYING DURING THIS INVESTIGATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP19599,Air Pollution Work Order,"4041 S EMERALD AVE, CHICAGO, IL",Canaryville ,4041,,S,EMERALD,AVE,35,08/11/2010,JAMES TRADING CO.                   CALLER STATES THAT LIVE STOCK ODORS COMING FORM FACILITY. ODORS ARE PERMEATING FROM THE DUMPSTER AT THIS TIME. I ID NOT DETECT ODORS FROM OFF SITE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP8261,Air Pollution Work Order,"201 E ERIE ST, CHICAGO, IL","River North
",201,,E,ERIE,ST,81,09/09/2010,"STRONG SMOKE ODORS.  ARRIVAL TO AREA. I WAS ABLE TO DETECT SMOKE ODOR AT THE INTERSECTION OF ERIE & MC CLURG STREETS. I CANVASSED A FEW OF THE BUSINESSES, BUT WAS UNABLE TO LOCATE THE SOURCES.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30444,Air Pollution Work Order,"6956 W FARRAGUT AVE, CHICAGO, IL","Norwood Park
",6956,,W,FARRAGUT,AVE,77,05/24/2010,RESIDENTIAL BLDG.                   SMELL OF WOOD BURNING AFTER 7 PM DAILY. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP1839,Air Pollution Work Order,"11436 S FORRESTVILLE AVE, CHICAGO, IL",Pullman,11436,,S,FORRESTVILLE,AVE,77,06/25/2010,CANADIAN NAT'L RAILROAD             INTENSE CRESOTE SMELL WITHIN ONE BLOCK RADIUS CAUSED BY NEW RAILROAD TIES STORED ON RAISED TRACK. ODOR PERMEATES HOUSES 100' FT AWAY AND LINGERS. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP36699,Air Pollution Work Order,"3005 W FRANKLIN BLVD, CHICAGO, IL","Humboldt Park
",3005,,W,FRANKLIN,BLVD,135,10/29/2010,S & B FINISHING                     PAINT ODORS AND PROCES FUMES IN THE AREA. RESPONDENT CAUSED OR ALLOW ATMOSPHERIC AIR POLLUTION PROHIBITED PROCESSING FUMES AT THE ABOVE LOCATION. RESPONDENT CAUSED OR ALLOWED A NUISANCE IN RELATION TO WORK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP10006,Air Pollution Work Order,"2248 N FREMONT ST, CHICAGO, IL",Lincoln Park,2248,2250,N,FREMONT,ST,120,08/17/2010,B ALLENDORFFER ROOFING CO.           CALLER STATES THAT WORKERS ARE GRINDING JOINTS CAUSING DUST ALL OVER THE AREA. FOUND ROOFERS IMPROPERLY REMOVING REFUSE AND EXFESSIVE DUST. RESPONDENT CAUSED AND ALLOWED THE IMPROPER HANDLING OF MATERIAL SUSCEPTIBLE TO BECOME WINDBOURN. RESPONDENT CAUSED AND ALLOWED THE IMPROPER REMOVAL OR ROOFING REFUSE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23624,Air Pollution Work Order,"4908 W FULLERTON AVE, CHICAGO, IL",Belmont Cragin,4908,,W,FULLERTON,AVE,14,06/07/2010,FIRST CHOICE CUSTOM IRON            PAINT FUMES COMING FROM ABOVE LOCATION CAUSING STRONG ODORS. I OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23625,Air Pollution Work Order,"4908 W FULLERTON AVE, CHICAGO, IL","Belmont Cragin
",4908,,W,FULLERTON,AVE,14,06/30/2010,FIRST CHOICE CUSTOM IRON            CALLER STATES THAT FENCE COMPANY USES SPRAY GUN TO COAT THE FENCES. FUMES ARE IN THE AIR NOT USING THE EQUIPMENT TO SPRAY. OBSERVED NO ODORS OR FUMES AT THIS TIME. I REFERRED TO DOE ENGINEER SECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP35535,Air Pollution Work Order,"1337 W FULLERTON AVE, CHICAGO, IL","Lincoln Park
",1337,,W,FULLERTON,AVE,81,09/08/2010,TROTTERS TO GO                      STRONG SMOKE AND ODORS. I WAS ABLE TO RESPOND TO THIS COMPLAINT WITHIN 25 MINUTES OF RECEIVING IT. ARRIVAL TO LOCATION WHICH IS A DELI BAKERY AND WINERY. I DETECTED A VERY SLIGHT WOOD BURNING ODOR AT THE INTERSECTION OF FULLERTON & WAYNE STREETS. WNT INSIDE INTERVIEWED CHEF/MANAGER REGINALD WATKINS WHO ESCORTED ME TO THE KITCHEN GRILL FOR SPECIALTY COOKING (SEE PHOTO). THE GRILL WAS NOT IN USE AT THIS TIME AND THERE WERE NO VISIBLE SMOKE EMISSIONS. MY INSPECTION FOUND ALL FILTERS WERE CLEAN AND MR WATKINS PRODUCED ROUTINE MAINTENANCE RECORDS. (PROTECTO INC.),MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP7582,Air Pollution Work Order,"1827 W FULTON ST, CHICAGO, IL","Near West Side
",1827,,W,FULTON,ST,81,10/21/2010,BODY SHOP                           SPRAY PAINTING ODORS. SHOP CLOSED. NO SPRAY PAINT ODOR DETECTED AT PERIMETER OR IN IMMEDIATE AND SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP38270,Air Pollution Work Order,"4240 W GLADYS AVE, CHICAGO, IL","West Garfield Park
",4240,,W,GLADYS,AVE,22,12/28/2010,"ARCHITECHS, INC.                    CALLER SAYS NEIGHBOR IS BURNING WOOD AND DEBRIS BLOWING ALL OVER THE AREA ALSO HAVE VERY STRONG ODORS. RESPONDENT CAUSED AND ALLOWED THE OPEN BURNING OF DEMOLITION WOOD DEBRIS. RESPONDENT CAUSED AND ALLOWED THE NUISANCE OF SMOKE FROM DEMOLITION WOOD FROM OPEN FIRE.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP9850,Air Pollution Work Order,"211 E GRAND AVE, CHICAGO, IL","River North
",211,,E,GRAND,AVE,85,01/21/2010,DEMO BLDG CAUSING DUST ALL OVER THE AREA.  WORKERS WAS NOT DOING ANY DEMO WORK CAUSING DUST.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
